#{"t_start": 1760896808.834667, "env_id": "Hopper-v5"}
r,l,t
1406.920816,377,306.126163
1249.262263,346,306.203167
1892.050764,533,306.706393
2406.719901,661,306.855738
3486.621408,1000,307.082329
1402.578742,388,307.520519
3193.671567,888,307.71988
921.092255,258,307.778438
1122.318896,308,307.863934
1425.315652,391,308.316772
2319.292013,645,308.461276
1532.98454,423,308.55531
3556.977894,966,309.135135
3453.9418,1000,309.359205
3474.063489,1000,309.937452
1238.498789,329,310.011145
1296.676704,373,310.093734
129.417279,67,310.109185
1667.904673,473,310.230402
2846.660411,790,310.812107
1589.575308,432,310.909063
3392.223054,1000,311.132318
2324.840958,649,311.633486
1233.851183,359,311.713501
848.866576,267,311.773029
1180.909732,321,311.844247
1045.63504,290,311.908216
1447.904277,402,311.997066
1312.07533,354,312.4325
1104.538497,298,312.49959
601.839233,193,312.543124
1471.978719,399,312.632088
862.905712,270,312.692531
1840.434815,530,312.810418
1991.79983,554,313.278995
1236.003174,366,313.360502
3493.034128,1000,313.582852
1398.841843,376,313.66657
3102.926523,860,314.220361
2830.152931,794,314.39738
1983.241416,546,314.865675
110.544346,60,314.879658
3373.604305,920,315.084269
1614.971158,443,315.182222
1409.19714,396,315.269887
2196.34075,627,315.769425
3347.219582,943,315.979871
1874.428801,518,316.095629
1330.526902,368,316.558661
1779.508342,492,316.683301
946.321954,288,316.771201
3463.358988,1000,317.012578
3486.933176,1000,317.590244
3450.79308,1000,317.828949
2480.407092,689,318.347632
2620.693709,726,318.509011
2304.286428,650,318.652753
1581.645643,431,319.094502
3493.775193,1000,319.316544
3627.678974,1000,319.899135
2384.911835,664,320.049186
1272.489535,346,320.125863
1749.79326,483,320.232266
2828.469697,782,320.793074
1941.209653,532,320.910522
2497.054338,682,321.062207
2848.286912,789,321.592502
1172.111659,324,321.664736
2130.486815,587,321.795226
1589.411929,432,321.891702
2556.079339,703,322.411409
1708.523573,478,322.51889
3295.138121,917,322.722819
3430.494556,1000,323.31174
3407.032189,1000,323.536796
3397.699096,937,324.090454
3007.310409,831,324.27718
3453.668982,1000,324.995741
1238.304819,350,325.075053
1748.552411,482,325.186578
2750.628832,759,325.743509
3495.469757,1000,325.96821
3458.978878,1000,326.545069
3016.754052,834,326.742567
1701.169229,476,326.848805
1862.595115,520,326.96453
2434.576723,675,327.470419
1046.519755,297,327.53615
1554.532446,427,327.630926
2210.784325,617,327.767783
1401.904701,394,328.221567
2754.272016,764,328.391235
1321.728194,378,328.475328
897.300056,254,328.532299
2824.954701,778,329.078908
3350.035379,938,329.290883
2498.977781,692,329.445387
1608.358383,446,329.91096
1374.546365,381,329.997479
2530.396942,708,330.160871
1293.6537,354,330.239566
1293.357321,357,330.830813
1541.928566,417,330.929792
1351.712487,378,331.014898
2466.787349,680,331.17052
1294.903708,365,331.255782
3499.141632,1000,331.925184
3511.825448,1000,332.148423
1379.761693,383,333.135266
3462.690989,1000,333.360803
1320.711113,361,333.44123
1835.672759,510,334.184247
1554.594964,423,334.280592
1186.952126,332,334.355808
3451.59907,1000,334.581017
3390.757078,935,335.172483
2173.458492,598,335.309963
2132.357322,600,335.444279
1108.371644,305,335.981518
297.82173,119,336.008934
3525.608868,1000,336.232627
2548.294762,695,336.391258
1663.036502,453,336.920872
2625.479909,727,337.085414
3210.325608,871,337.281147
1303.486077,366,337.887994
1672.820711,451,337.996729
1373.250147,372,338.079119
1216.601435,335,338.153625
1107.303634,306,338.221438
1051.694692,296,338.287038
1307.629601,364,338.888403
1028.399276,285,338.952086
1123.76395,317,339.023059
1657.112098,454,339.123682
1034.176015,291,339.207694
2517.302249,682,339.730494
1628.644253,452,339.831224
1227.571059,333,339.906425
1376.246765,374,339.990147
1697.836931,466,340.093229
3517.881653,1000,340.704426
1332.222762,367,340.786719
1364.22324,371,340.869478
129.690472,66,340.884929
3493.954037,1000,341.456869
3506.258261,1000,341.678934
1919.619966,528,342.172569
1233.058971,338,342.248197
1075.912113,302,342.315284
1504.830109,411,342.407041
2970.26258,815,342.606785
1076.110067,300,343.069133
1379.517368,374,343.153057
1261.462575,346,343.229939
1320.534436,368,343.310816
1344.022458,361,343.390278
1047.146468,291,343.454399
3626.21641,1000,344.028944
2636.890549,727,344.190453
1335.264804,357,344.269091
2894.214236,792,344.94247
891.210152,255,344.99976
1022.591233,293,345.064366
1385.957023,388,345.150461
1014.886763,283,345.213826
1118.240436,304,345.625454
2263.603681,614,345.76138
1225.496968,339,345.837181
1424.074702,382,345.922126
2719.614007,739,346.429494
3437.810954,1000,346.654413
3610.211834,1000,347.251739
1254.536364,342,347.332528
1683.505252,465,347.440436
1352.145194,365,347.526046
1135.113294,318,347.603397
1094.176562,299,347.673259
1074.126265,296,348.109494
1366.574439,376,348.194921
1090.053653,296,348.261638
1986.265929,548,348.385765
1302.019878,359,348.466384
3493.158179,1000,349.428619
1343.60621,361,349.508663
2733.390224,758,349.676967
2009.856522,548,350.178635
1210.234408,332,350.2523
962.960428,267,350.311353
1158.965112,317,350.381282
1303.969736,364,350.479929
3472.797685,1000,351.189138
3566.641822,1000,351.411317
1396.666251,375,351.494189
1497.419086,414,351.9511
1153.146217,318,352.022836
1866.375788,506,352.135981
1163.723119,317,352.207461
1223.162039,341,352.283343
1233.456347,340,352.769264
1626.280642,442,352.871467
3457.732027,1000,353.098664
3359.367444,926,353.657777
1423.467838,379,353.741162
2313.330969,681,353.891396
3578.013748,1000,354.496987
1112.495916,312,354.568848
2373.555481,650,354.717866
2514.359309,698,355.234119
3478.849945,1000,355.458076
3450.093779,1000,356.035633
1404.692212,418,356.129217
1945.334216,541,356.249974
1149.802264,312,356.319834
1459.343786,400,356.409455
1088.951895,297,356.475116
3205.076475,887,357.03181
1753.090193,477,357.137164
3077.534624,843,357.698272
1333.257633,376,357.781551
1043.557465,295,357.846795
1026.440989,282,357.910178
990.944608,278,357.971624
1519.994046,420,358.065021
786.576824,231,358.116132
1058.876656,297,358.540457
1506.600583,411,358.630773
986.530737,272,358.690054
1153.611805,323,358.761332
2054.984837,562,358.884778
2540.602259,694,359.379488
2531.728536,716,359.538489
3252.43125,885,360.073514
1254.552173,342,360.149604
3501.95982,1000,360.371153
3472.786757,1000,360.933898
3502.062691,1000,361.155193
3606.616804,1000,361.748609
1250.005574,344,361.824483
125.825462,65,361.839361
132.304157,67,361.854674
1039.549265,295,361.919656
1485.293182,407,362.009652
1729.022288,477,362.114905
119.69936,63,362.129237
1323.586933,382,362.588079
1383.202545,388,362.673875
1503.877736,412,362.764759
2319.899494,626,362.902587
1170.662621,318,363.312452
1586.121901,426,363.40748
2067.161429,568,363.533897
1107.491379,306,363.60161
1014.752759,279,363.66301
1937.173314,527,364.133453
1184.683205,328,364.206264
1104.895342,306,364.27406
1942.386945,535,364.392121
3490.379456,1000,364.963073
3485.980122,1000,365.185693
1038.715787,291,365.249712
2464.482755,672,365.865633
1582.802623,439,365.962719
3510.535244,1000,366.184316
1628.85407,442,366.281908
1711.485736,463,366.849607
3470.579614,961,367.06253
1093.797152,297,367.128268
1107.565487,310,367.197072
1331.117886,366,367.617691
1701.393676,461,367.719331
1297.167257,353,367.797091
1669.193257,461,367.903387
1009.021968,289,367.971896
2192.24226,597,368.667003
2570.577398,713,368.832179
2624.84675,720,368.999311
2917.566116,804,371.320702
2426.940493,661,371.470717
1603.481245,434,371.566875
3453.014776,1000,372.185227
3581.587445,1000,372.40925
2685.74866,747,372.985337
2572.876384,703,373.142411
1157.18612,319,373.213664
1201.55822,332,373.288805
1387.684716,382,374.605958
1100.91491,308,374.679228
1456.174387,391,374.771393
1299.247089,360,374.854121
1420.075998,384,374.940628
1326.019791,362,375.021926
1261.105014,339,376.222268
2521.251363,683,376.375065
1313.44164,355,376.453879
1202.243038,324,376.526917
3498.615153,1000,377.144261
3454.621499,1000,377.375339
2021.227843,556,377.501267
3511.854228,1000,378.305133
1113.571732,308,378.375585
2161.187701,590,378.508029
1359.690597,369,379.168027
3499.241589,1000,379.418623
3466.505774,1000,380.121613
1585.857199,436,380.218927
1941.063323,532,380.337186
1547.914423,410,380.428166
1577.821188,431,380.524207
2398.182709,648,382.165638
1374.629968,374,382.248275
1425.701442,423,382.342005
1188.497523,327,382.415145
3572.966044,1000,383.043368
1613.822743,440,383.140931
866.415786,239,383.194368
2671.446334,726,383.356535
1404.319126,374,383.803452
3502.728344,1000,384.029774
1295.536869,348,384.106845
2708.585406,737,384.814503
1228.556128,336,384.895015
1055.744776,287,384.972834
1021.556978,280,385.035951
1434.39,389,385.124176
1252.724765,338,385.202899
1176.643026,316,385.625187
273.634599,110,385.650221
2046.77353,548,385.772452
114.530256,62,385.786939
1164.245193,313,385.860196
112.863847,61,385.874731
1202.223381,321,385.948784
1901.004848,504,386.45069
3520.234327,1000,386.676966
3521.153588,1000,387.317422
2027.964011,551,387.440209
1042.929491,290,387.506544
927.093351,259,387.567348
1510.345502,406,387.660592
843.377987,238,387.713412
136.014424,69,387.729249
111.458278,61,387.743182
1030.406036,289,388.247686
1355.55578,360,388.327369
2265.503174,609,388.466
1212.146567,319,388.538307
1182.496964,316,388.609501
1350.74194,371,389.101989
137.88593,69,389.118584
2167.730786,584,389.249678
1910.138632,513,389.364077
997.738003,271,389.424557
1694.279094,455,389.524531
1103.636432,296,390.219845
1382.159849,378,390.305876
1487.830357,393,390.394329
766.349577,214,390.443281
688.387259,206,390.489872
927.615084,257,390.549479
1289.135347,341,391.200354
1400.323372,386,391.286965
3539.586029,961,391.499846
1337.806733,366,391.580932
834.891155,233,391.633033
3632.327921,1000,392.234845
3507.447127,946,392.444198
3130.033815,856,393.004265
1464.524523,395,393.091735
1276.954606,349,393.168311
946.592188,261,393.228859
1383.465953,380,393.724929
1900.711723,513,393.846455
1127.399883,300,393.913606
1246.244218,336,393.989254
899.506556,244,394.045265
1372.892508,369,394.127115
1886.405281,516,395.814814
1911.897227,514,395.930321
914.34194,240,395.984405
1386.070774,364,396.065077
950.194281,257,396.121938
2378.989539,652,396.648654
1661.924571,451,396.74943
1550.112017,410,396.841032
1579.440346,422,396.934382
2699.9623,739,397.566854
1791.226874,482,397.701644
1547.303256,416,397.796685
3121.582884,851,397.983661
2149.761977,579,398.484679
1178.722038,313,398.553699
1588.969985,434,398.648993
1541.785987,415,398.740391
1215.377735,326,398.812011
1462.688504,393,399.313677
2445.798152,662,399.45951
3067.108771,830,399.643853
1542.46788,410,400.489961
629.284774,197,400.541239
1281.404899,337,400.620895
1155.493085,342,400.699526
874.064697,264,400.758923
310.732699,119,400.786127
1421.865057,413,400.879139
561.830675,188,400.922423
301.907852,116,402.168078
301.579718,116,402.194054
1432.044435,385,402.278968
1136.489009,300,402.345243
1028.638937,279,402.408702
2215.669408,600,402.554468
1022.163455,277,402.615029
1443.465973,388,403.060194
1441.20499,381,403.144159
2076.315442,554,403.265815
1221.718545,331,403.338644
3034.730907,829,403.910213
2596.916024,708,404.071445
3542.280623,1000,404.691478
1984.136497,535,404.809858
2542.455007,694,404.963049
2904.08795,799,405.48132
3478.682795,1000,405.703621
1807.456169,491,405.817225
3295.409185,898,406.392498
1251.801131,336,406.468021
1239.072592,329,406.54097
1554.1916,423,406.635882
2464.324207,690,408.328783
1335.789314,359,408.408151
1412.165912,378,408.491508
858.594449,233,408.54305
3138.705902,891,408.762524
2734.836441,742,409.368253
1365.721735,371,409.454036
1590.904247,431,409.551528
2513.32726,675,410.092271
1098.692216,337,410.174872
1704.03366,454,410.278043
944.933651,254,410.334962
2749.635891,753,410.505465
1253.427227,343,411.089261
1506.380613,410,411.18133
1534.662685,417,411.273558
2199.235218,600,411.408914
1620.056624,440,411.911195
1220.19752,336,411.986051
1298.774723,353,412.064119
990.496662,268,412.123457
1291.72659,340,412.199183
118.451619,63,412.213743
1064.063369,293,412.281447
1229.281099,335,412.357693
1060.457951,290,412.880566
1392.156511,372,412.966582
933.045302,272,413.029153
1067.86829,298,413.097517
952.603741,265,413.156487
1017.309166,273,413.219767
1560.426003,423,413.762527
1165.808526,315,413.832688
1571.782528,424,413.929166
2607.589237,705,414.084724
1137.979164,311,414.153936
1179.642052,313,414.587734
1338.460834,366,414.669
1257.397257,339,414.744602
1074.583597,293,414.809371
998.238649,273,414.869677
1581.103482,430,414.965109
2618.515883,721,415.480415
693.664187,204,415.526447
1823.607024,501,415.6424
1638.809454,450,415.747438
1541.02051,415,416.199384
1329.307296,360,416.281216
1816.480146,501,416.395221
1573.180434,422,416.489716
3492.860133,1000,417.101025
1542.200105,412,417.193523
1351.199598,364,417.275225
2270.023765,630,417.416078
2031.518104,555,418.006874
1096.831036,299,418.073698
3429.171146,1000,418.296396
3477.851786,1000,418.900972
2739.767056,763,419.07581
3266.771229,901,419.75188
3396.612028,924,419.961805
1865.141895,528,420.079223
1282.248533,343,420.158144
3382.309374,934,420.846059
712.145577,225,420.896237
2115.224172,578,421.023999
3546.210091,1000,421.631399
1445.577781,389,421.722151
1166.759122,315,421.793525
1551.745873,418,421.887835
1276.642666,349,421.965693
1241.904966,335,422.667458
1282.655221,356,422.748287
1221.935059,330,422.823507
1167.423948,318,422.895459
1189.265081,318,422.967647
1233.766467,337,423.045112
1568.007972,419,423.700332
1209.992822,338,423.776099
2869.146184,775,423.950622
1320.789719,353,424.029107
623.664871,191,424.074416
3502.188519,1000,424.864172
2894.583616,798,425.044251
1590.246498,429,425.615082
1267.170167,382,425.703934
2465.152541,676,425.854692
3461.660674,1000,426.580956
2037.898411,555,426.708928
3554.885071,1000,426.950515
2451.414861,665,427.519172
1042.754309,303,427.587149
1249.955602,335,427.661691
1566.586744,453,427.763394
3485.973828,1000,428.417416
3427.93,1000,428.639508
882.84432,247,428.696004
3226.614098,880,429.249649
3485.197906,1000,429.474837
576.907074,183,429.516061
942.09476,259,429.573919
798.381052,224,429.624111
3466.353082,1000,430.245525
1565.234731,429,430.340353
3092.41785,855,431.204079
3470.174354,1000,431.42988
3462.103894,1000,432.013614
2059.754368,572,432.141965
1255.432911,342,432.217365
1318.761867,371,432.299142
1746.826159,470,432.402713
1310.423116,371,432.864605
875.729056,254,432.921846
1007.077246,285,432.98612
1477.751819,402,433.075917
2078.33093,568,433.202649
1489.289031,407,433.793231
1128.052001,313,433.862614
1316.397558,350,433.940773
1799.293582,495,434.050299
1389.045049,386,434.135606
1972.323246,537,434.600527
1515.023133,421,434.694305
1222.257839,343,434.770202
2519.573189,685,434.921703
1335.26571,365,435.002132
1323.071364,368,435.513893
3542.333501,1000,435.744351
1263.44261,344,435.823465
1310.63818,367,435.907182
2104.080707,573,436.548423
3126.011352,855,436.742379
3092.288781,859,437.470918
1600.390583,443,437.571394
1563.558411,432,437.667855
1214.618188,326,437.742055
1220.018412,329,437.818904
1561.155537,423,438.433846
1565.226937,431,438.5463
1110.766064,303,438.618308
2806.189471,775,438.79551
3521.208219,1000,439.500221
3094.995009,845,439.692889
3628.826923,1000,440.582629
1263.105199,349,440.665105
2752.576008,755,440.835681
1386.945495,375,440.919001
3503.225775,1000,441.825736
3521.967563,962,442.043578
3582.144799,1000,443.770856
3503.677857,1000,443.996606
1078.728967,301,444.064786
3443.627839,1000,444.647031
3453.39593,1000,444.871364
3472.655113,1000,445.467125
3470.346972,1000,445.692739
3485.105822,1000,446.29887
2602.973994,716,446.462753
3485.266217,1000,447.057717
3363.47092,919,447.262777
3429.741242,935,447.840235
3311.432653,901,448.041249
1589.530051,437,448.138705
3115.958737,846,448.811552
1499.726509,410,448.906179
1578.228897,425,449.005442
1679.324762,455,449.109397
3499.165522,1000,449.854828
3515.805971,1000,450.080443
3666.113538,1000,450.671906
3045.300851,830,450.869657
1847.191766,494,450.979264
1266.370572,345,451.446455
2142.125902,570,451.576679
2681.101708,729,451.742008
1311.921988,357,451.820323
2128.540555,588,452.359838
986.511778,276,452.422435
1096.107842,297,452.489288
1381.721709,368,452.573007
1256.37941,333,452.648236
1294.622049,363,453.154678
1104.268659,304,453.233809
2115.200083,572,453.369149
3260.448262,886,453.56727
1373.498993,366,454.033869
3208.082327,872,454.237093
1726.431997,470,454.343132
1405.180688,381,454.428756
931.756398,260,454.863758
2263.253368,610,455.001316
1275.264052,338,455.077854
978.693038,273,455.139345
987.790326,269,455.200579
1338.164616,365,455.282588
830.465634,235,455.768981
1394.455565,371,455.855651
1297.44167,347,455.936719
3553.514542,1000,456.161318
2097.117903,553,456.655566
3508.531618,1000,456.880965
3172.57513,870,457.496545
3522.324638,1000,457.727114
3509.270852,948,458.375796
2365.031986,641,458.523154
1856.709893,496,458.635878
1607.511255,434,458.732784
2650.818767,709,459.291288
1480.510476,397,459.385462
2096.148543,560,459.51391
2029.715763,547,459.636735
1297.635737,381,460.081667
1549.980232,415,460.174633
2142.576003,586,460.304175
974.861217,267,460.363429
741.104807,218,460.411914
1319.841718,367,460.493459
1253.325743,357,460.922738
1270.028227,357,461.001749
1107.619372,297,461.066944
1398.401338,372,461.149548
1011.136822,305,461.21763
1626.002316,440,461.674905
1298.325675,355,461.754084
1582.1855,414,461.846262
3530.312228,1000,462.069118
3546.382005,1000,462.804129
3523.851824,1000,463.026728
1562.614282,424,463.526204
3141.71358,843,463.714841
2711.784963,769,463.886133
1647.372111,441,464.371806
2132.360232,569,464.504129
3325.106837,928,464.718298
1313.73456,377,464.802085
