#{"t_start": 1760907604.3554823, "env_id": "Humanoid-v5"}
r,l,t
513.04597,98,980.656113
547.836699,103,980.702697
547.14213,104,980.749357
580.84588,116,981.382386
653.704877,119,981.439713
405.725616,77,981.474637
520.066428,97,981.517295
542.357351,101,981.560389
728.656585,135,981.61931
553.205161,108,981.667298
504.435632,96,981.70924
597.657103,108,981.755793
832.261847,152,981.822746
318.488892,66,981.850702
648.06244,118,981.90603
623.471031,114,981.957475
440.612491,89,981.998224
508.277206,94,982.038448
353.625905,64,982.06616
720.565957,132,982.124092
578.999658,116,982.174803
654.572241,118,982.227324
530.612704,100,982.800536
494.066513,94,982.842334
576.493641,105,982.888546
675.20502,127,982.946198
681.147195,125,983.002185
479.358448,88,983.040616
544.057374,113,983.091884
647.296273,120,983.145573
943.11488,169,983.219864
461.632256,94,983.264704
652.621587,120,983.318246
560.991522,109,983.368834
549.11342,101,983.413014
569.4658,104,983.45768
509.038835,93,983.49792
564.354211,112,983.548824
691.499775,126,983.603931
574.151698,105,983.65096
395.223612,75,983.68372
691.89247,129,984.232703
463.926596,97,984.276755
657.044012,129,984.336731
504.02129,92,984.393531
586.465332,109,984.441577
454.205623,87,984.481342
620.297839,112,984.530583
558.349245,104,984.577958
581.632667,112,984.627527
476.346064,94,984.66866
490.80155,96,984.710811
632.856788,114,984.760891
487.106545,96,984.803796
716.561491,135,984.863297
436.533062,81,984.900017
414.858054,90,984.939301
498.509772,105,984.989099
772.931155,145,985.05416
343.780724,66,985.083787
417.168944,77,985.117656
547.061224,106,985.731495
458.726519,85,985.775244
585.736484,113,985.830327
602.900692,117,985.885438
505.348867,92,985.928021
551.780493,104,985.976903
451.996663,85,986.015341
455.60486,98,986.061731
720.25755,131,986.123756
503.917634,103,986.175892
706.228052,132,986.236944
599.976189,114,986.288159
416.439822,76,986.322706
626.702152,114,986.374733
631.928909,117,986.42759
415.876915,81,986.465605
465.273226,91,986.508488
439.705283,81,986.546812
529.233343,96,986.59133
646.860848,126,986.648632
538.704207,98,987.501566
597.50897,117,987.567154
300.102162,63,987.595098
435.060966,84,987.635764
415.344794,85,987.677151
715.805085,129,987.75402
522.637333,97,987.799265
767.918058,149,987.867305
519.277982,106,987.915126
502.312913,98,987.959946
803.213295,145,988.026376
504.219526,100,988.06939
493.199467,93,988.110682
576.331732,106,988.158765
501.013965,92,988.199921
435.655467,83,988.238104
427.513284,82,988.274568
780.009203,151,988.343545
554.418174,101,988.388778
374.448798,80,988.426691
575.689414,109,989.540841
637.60173,116,989.593386
456.114384,85,989.631667
548.768054,105,989.680199
791.961116,162,989.755984
1260.783281,226,989.859236
905.214743,175,989.940236
533.319226,101,989.98537
473.890351,95,990.029439
497.503605,91,990.070783
460.508565,85,990.110397
386.642625,71,990.142766
405.894259,83,990.183495
409.079767,79,990.219286
648.232702,119,990.273857
697.821853,133,990.33519
561.190459,102,990.381112
661.041824,124,990.925295
499.576446,92,990.967059
627.806743,116,991.020127
901.96706,163,991.096361
609.499431,115,991.148777
900.266887,168,991.231286
613.80183,119,991.285929
767.823035,142,991.354784
793.22092,143,991.420588
370.580633,70,991.452559
452.169956,94,991.495649
512.84359,96,991.539464
563.639883,103,991.587836
544.518966,101,991.635077
464.56119,92,991.680048
414.401996,86,991.720288
651.243757,130,991.782068
781.262407,143,991.849061
547.695274,107,992.537259
469.371703,87,992.579979
542.004699,106,992.633044
583.181975,109,992.683667
509.192492,94,992.726011
372.919101,71,992.757364
547.512599,108,992.805962
692.196433,125,992.86222
708.883342,132,992.921547
826.197222,155,992.991983
501.127595,94,993.032763
1236.003134,223,993.135768
435.240446,80,993.171016
560.982858,103,993.217043
472.344883,95,993.259989
546.162855,99,993.303953
951.616331,184,993.388597
674.659551,126,993.445216
583.369067,107,993.997126
493.513211,97,994.043374
591.119132,120,994.098754
485.677099,88,994.138015
402.159973,74,994.171456
547.510924,101,994.21878
547.33979,104,994.265203
540.319276,98,994.310607
646.727224,121,994.367183
516.410874,100,994.412585
589.723886,108,994.462054
466.551383,86,994.502395
629.961044,124,994.557626
834.331055,158,994.629115
528.005426,96,994.672195
742.220175,145,994.736661
527.577359,108,994.789861
509.192933,97,994.832614
861.961484,166,995.401483
504.091798,93,995.444477
772.029711,142,995.509143
737.208767,144,995.574925
545.312834,107,995.625969
469.575844,92,995.668257
494.98683,109,995.72074
332.740463,71,995.752887
521.67758,97,995.800461
563.693324,104,995.84745
553.79688,106,995.896754
537.782185,102,995.944232
566.765995,110,995.994166
524.883197,96,996.036623
392.406554,78,996.072337
538.939357,106,996.119808
638.506435,122,996.174492
538.682131,98,996.22322
398.238583,80,996.259843
670.642609,128,996.319838
387.825572,73,997.233323
797.417605,149,997.300205
455.41581,88,997.338248
473.239222,90,997.378249
774.474074,143,997.444054
607.649265,111,997.493519
601.266197,116,997.547033
593.781799,108,997.593957
462.439605,89,997.633872
624.337505,113,997.684118
440.416045,90,997.724075
619.943758,115,997.776066
844.519808,153,997.843039
689.236278,130,997.901781
476.240533,93,997.941709
514.870079,97,997.983794
603.225676,127,998.042544
535.228618,97,998.085737
683.137595,125,998.729671
353.318977,76,998.763849
786.005197,155,998.834105
511.519814,103,998.879894
637.099789,118,998.932803
593.404533,110,998.980218
641.225087,121,999.032131
654.968327,117,999.082633
498.724392,95,999.121936
666.594866,124,999.17631
460.23328,93,999.217044
575.333235,107,999.264359
526.335155,99,999.306573
524.810697,104,999.352239
655.048288,124,999.408825
418.855945,86,999.449156
337.618469,73,999.480769
740.429623,136,999.538968
729.007648,138,999.599522
705.938672,128,1000.113298
387.290482,72,1000.144478
598.590029,110,1000.193156
510.89299,94,1000.235671
440.189868,89,1000.278249
549.871814,99,1000.321284
391.793981,84,1000.360258
639.804788,118,1000.413872
472.455279,88,1000.452519
621.501872,115,1000.50262
514.733241,101,1000.547244
551.688302,100,1000.590854
404.704527,87,1000.629032
376.271144,78,1000.664447
406.304771,84,1000.701752
435.114173,88,1000.740513
630.477969,118,1000.793235
682.9563,124,1000.84839
405.79301,83,1000.886486
611.476096,116,1000.938522
433.41448,79,1000.972514
551.73948,102,1001.47046
598.715302,113,1001.521869
776.869004,149,1001.586975
458.067807,88,1001.627731
775.751728,142,1001.690964
495.769181,93,1001.732438
598.842369,110,1001.780603
575.662692,115,1001.830127
507.823409,94,1001.872294
503.51899,97,1001.917125
635.977221,121,1001.972841
593.998872,107,1002.019667
556.795099,106,1002.067828
467.296802,97,1002.110988
380.917642,72,1002.142458
666.036848,141,1002.209653
717.492384,131,1002.266654
535.722302,100,1002.310683
471.509774,90,1002.350503
374.498476,82,1002.874373
604.927264,115,1002.930094
865.130911,156,1003.003006
448.983094,91,1003.043576
513.987437,102,1003.090069
560.535095,117,1003.140019
495.718628,92,1003.180305
480.773934,95,1003.222219
579.115447,112,1003.271094
529.101215,97,1003.313992
554.149794,102,1003.358093
426.884581,88,1003.39694
626.988946,118,1003.448523
538.395125,106,1003.494979
505.401773,94,1003.537473
643.530039,121,1003.590701
643.696899,124,1003.64464
666.740704,131,1003.700883
560.943439,102,1003.744524
448.652779,87,1004.236726
321.555352,67,1004.267389
567.735301,112,1004.317255
539.576147,104,1004.363704
500.681814,99,1004.408718
466.946055,86,1004.446175
479.430644,90,1004.485037
471.752105,103,1004.530481
443.332076,83,1004.567216
781.65849,142,1004.630313
519.848673,101,1004.674382
633.479601,119,1004.72722
463.176406,88,1004.765486
762.96485,138,1004.827681
730.918032,147,1004.892757
546.649108,100,1004.935865
378.06178,71,1004.966568
619.170627,119,1005.019934
718.433035,134,1005.079048
504.947131,101,1005.57389
554.817203,104,1005.61995
610.487921,115,1005.673648
460.277466,87,1005.711306
523.002759,99,1005.755738
426.08006,86,1005.794642
457.267477,85,1005.831574
774.434618,143,1005.894272
563.729974,106,1005.942016
520.121676,96,1005.983759
460.520087,87,1006.021848
490.086076,95,1006.064556
543.102441,102,1006.110119
487.609681,89,1006.147986
393.35591,80,1006.184246
451.792264,101,1006.227974
565.675509,112,1006.276919
618.639747,115,1006.327574
734.143317,139,1006.389413
846.034574,159,1006.459144
461.018205,88,1007.35022
477.860306,95,1007.39239
532.646375,100,1007.437134
553.515661,104,1007.484607
546.039716,103,1007.529716
458.967481,88,1007.56887
592.053834,117,1007.621746
441.58108,83,1007.657262
527.026281,104,1007.704478
455.609083,88,1007.743385
443.54395,92,1007.784067
426.993244,91,1007.825756
622.559417,117,1007.878293
494.725059,93,1007.919333
525.660913,96,1007.962501
488.572157,101,1008.00837
616.139581,113,1008.057089
410.696668,88,1008.095866
426.511447,79,1008.130649
566.273237,109,1008.179574
376.366745,70,1008.210051
603.01368,115,1008.707747
675.727554,130,1008.763358
588.147243,113,1008.813098
791.753257,142,1008.875912
448.901487,91,1008.917872
508.675131,99,1008.961564
610.956939,114,1009.011847
506.415302,99,1009.055638
569.802713,106,1009.102627
471.505368,91,1009.142135
590.351268,109,1009.191882
899.533157,188,1009.273602
671.033266,121,1009.326026
550.551455,108,1009.375076
538.328058,107,1009.423249
594.665876,109,1009.471759
411.268608,85,1009.510425
594.32724,109,1009.559003
656.039055,121,1010.058881
732.646041,133,1010.118551
734.957623,136,1010.179085
680.568662,130,1010.238958
516.570083,96,1010.281647
688.365679,128,1010.337739
548.829902,106,1010.3848
445.239854,89,1010.425144
546.681869,103,1010.468961
618.496757,117,1010.518994
518.122822,98,1010.563065
540.129166,97,1010.605278
411.36245,80,1010.643605
640.508168,120,1010.698301
509.510958,96,1010.740043
535.44649,105,1010.785549
537.07543,105,1010.83219
454.082947,83,1010.868784
551.534278,103,1010.91466
466.736674,85,1011.403341
736.984735,135,1011.465508
393.019147,81,1011.501829
767.366397,145,1011.566924
519.583667,98,1011.609336
707.990808,128,1011.666432
587.926807,107,1011.714374
635.881706,124,1011.771446
666.549439,137,1011.832865
571.599608,104,1011.877591
693.497155,131,1011.933959
542.77105,109,1011.985003
700.585447,131,1012.04278
521.883645,113,1012.093048
523.758293,102,1012.139358
698.940476,128,1012.195066
533.895844,99,1012.23814
592.767854,109,1012.286753
452.613122,88,1012.76992
548.81181,100,1012.814109
528.287766,102,1012.85957
548.71568,100,1012.904194
550.798577,104,1012.950836
813.681256,154,1013.020064
503.49937,96,1013.062697
711.055357,137,1013.122642
668.677906,126,1013.178195
548.577123,107,1013.226402
506.875684,105,1013.276467
584.974561,111,1013.327025
571.258178,123,1013.382349
515.080994,96,1013.424845
619.903452,115,1013.477129
374.967441,84,1013.515123
552.107281,110,1013.564724
601.482189,125,1013.620075
479.63683,90,1013.659111
423.860207,86,1014.141534
539.6185,100,1014.186037
522.850664,100,1014.230299
502.927391,94,1014.271514
547.352518,102,1014.317727
635.437205,119,1014.371222
710.222289,130,1014.430172
722.146347,133,1014.493871
561.840343,103,1014.539512
479.960744,97,1014.582453
516.531483,99,1014.625529
408.150453,84,1014.661644
521.750889,96,1014.703894
411.579107,83,1014.740926
538.338622,102,1014.785463
615.554605,112,1014.835524
548.64448,107,1014.885195
600.016838,117,1014.939411
700.215275,129,1014.997139
836.360631,163,1015.5181
1035.19402,185,1015.59972
548.094418,103,1015.646699
519.149389,96,1015.692456
574.660878,106,1015.740126
599.744971,112,1015.789662
617.791085,114,1015.839512
661.631293,123,1015.892371
574.070037,106,1015.940061
503.784502,103,1015.984595
426.429005,79,1016.019389
732.043912,147,1016.084728
596.362274,108,1016.131016
593.648391,110,1016.180515
635.529436,116,1016.233713
452.009272,93,1016.274285
522.423611,100,1016.319384
568.657135,109,1016.366927
751.870776,139,1017.10827
686.099736,127,1017.16652
464.757883,86,1017.206261
480.858151,89,1017.24791
433.692904,80,1017.283834
437.619139,86,1017.324318
471.620778,88,1017.363526
664.73522,122,1017.420661
523.06626,108,1017.472568
431.059273,80,1017.50979
680.878481,130,1017.568288
502.022716,98,1017.61173
730.482888,133,1017.672188
540.933998,101,1017.717254
650.316846,123,1017.774053
663.44546,123,1017.830556
604.647375,116,1017.886567
495.788202,99,1017.932723
416.334839,87,1017.972338
595.342846,113,1018.57588
827.947258,177,1018.664677
686.186627,127,1018.723393
813.410199,146,1018.79022
439.593829,81,1018.827436
484.767311,90,1018.867497
469.311583,86,1018.904335
811.588907,146,1018.968334
690.693233,125,1019.026512
802.873689,149,1019.092191
762.746128,142,1019.158597
528.987553,97,1019.201896
911.299227,180,1019.286324
573.55196,111,1019.335335
475.200748,97,1019.378476
571.281816,122,1019.431385
519.992094,104,1019.477537
616.443483,111,1020.275262
543.203737,102,1020.324706
392.892085,81,1020.361152
1027.791232,190,1020.450979
534.105515,99,1020.495951
433.874789,80,1020.531826
656.410616,126,1020.588501
616.935398,113,1020.639485
849.889886,154,1020.710079
480.344285,88,1020.748775
746.805044,151,1020.818406
595.438318,112,1020.870253
426.444552,80,1020.905689
445.979316,83,1020.94484
529.456055,98,1020.989349
478.738549,95,1021.03414
528.009858,98,1021.077084
465.766842,87,1021.117252
600.497607,110,1021.165256
559.537777,102,1021.990755
789.996863,148,1022.05771
610.17724,114,1022.11596
629.035142,122,1022.174665
660.800817,129,1022.231501
538.797142,101,1022.278683
526.619039,98,1022.32311
610.323892,113,1022.372756
538.392835,100,1022.416621
366.469919,70,1022.447621
533.551723,102,1022.492834
609.477892,115,1022.543958
528.545734,98,1022.587057
686.045403,132,1022.647091
609.480638,110,1022.695629
523.811806,96,1022.738553
600.783124,114,1022.789647
552.756074,101,1022.835037
389.650857,72,1022.865871
509.659744,97,1023.421521
331.876305,62,1023.449461
655.363203,124,1023.504642
834.958665,164,1023.582589
870.344211,171,1023.664832
562.991081,107,1023.714649
683.086434,123,1023.768925
392.14689,78,1023.804247
722.968348,137,1023.869336
643.523356,122,1023.926412
584.042236,110,1023.975578
717.231064,132,1024.031846
531.532615,100,1024.076312
519.817306,100,1024.121145
510.888997,95,1024.162971
499.586674,96,1024.20649
500.357936,98,1024.251249
438.73518,82,1024.287944
582.187501,107,1024.831007
627.662426,119,1024.885178
490.681736,91,1024.925377
524.69824,100,1024.969911
528.168926,105,1025.016782
490.105764,90,1025.054874
520.36418,106,1025.100877
406.607116,81,1025.137598
698.622304,129,1025.197121
625.531599,118,1025.251918
714.368507,132,1025.31005
479.669501,91,1025.351851
662.051103,119,1025.405676
485.805379,91,1025.44571
709.203035,132,1025.505607
531.933584,112,1025.55534
459.298046,96,1025.597661
1039.466139,194,1025.68179
621.638536,118,1025.734102
613.454612,116,1026.224081
620.954001,125,1026.280824
471.794632,101,1026.323684
752.610251,138,1026.386343
958.566793,174,1026.463274
510.241339,102,1026.510107
428.628016,79,1026.544081
605.557848,113,1026.596039
591.962363,115,1026.647856
615.732073,124,1026.703346
486.98647,90,1026.741711
519.717307,100,1026.787124
712.830987,138,1026.84946
1026.411953,202,1026.940097
520.167254,103,1026.987375
902.422111,171,1027.063711
468.801871,91,1027.621708
788.018091,144,1027.692904
623.157574,119,1027.750884
674.784194,124,1027.805542
692.468278,128,1027.865629
437.854724,87,1027.903652
528.664088,106,1027.951098
573.815576,112,1028.000463
571.941991,107,1028.046891
436.669905,87,1028.086293
474.828245,89,1028.125413
350.952174,71,1028.155513
369.291935,78,1028.190541
455.335894,96,1028.231477
606.107161,113,1028.280221
518.016418,103,1028.324509
621.166463,117,1028.376293
598.061143,117,1028.431617
447.813279,86,1028.470393
520.658196,101,1028.515899
417.235593,86,1029.107879
690.714078,129,1029.168479
549.693713,103,1029.216033
590.705554,111,1029.267591
617.15486,114,1029.318276
525.72843,96,1029.360588
703.245653,144,1029.423882
712.096968,131,1029.482085
554.600455,106,1029.529357
693.764312,130,1029.587569
909.786035,171,1029.664798
770.858963,141,1029.727233
512.530013,98,1029.771491
490.169592,94,1029.813897
460.266122,86,1029.851896
595.824361,113,1029.902761
738.417117,142,1029.966851
570.151924,115,1030.482121
380.944778,80,1030.518992
441.29455,90,1030.561862
411.64389,80,1030.597187
540.531779,101,1030.641196
655.403653,120,1030.695342
440.650052,90,1030.738147
488.671693,91,1030.777641
446.753641,94,1030.820319
494.652356,90,1030.859669
553.364263,108,1030.924519
584.424477,109,1030.979608
647.955157,121,1031.035124
566.725438,106,1031.082414
625.014918,115,1031.133179
459.388318,94,1031.175508
378.918965,75,1031.207472
457.358155,93,1031.247471
462.36272,90,1031.287352
646.519889,120,1031.340753
771.292783,139,1031.400999
593.298183,111,1032.114367
580.970826,106,1032.160917
600.640388,112,1032.210328
556.198411,105,1032.255835
455.246343,84,1032.292511
599.162153,117,1032.341869
659.180541,128,1032.39982
514.202991,95,1032.441246
671.366187,123,1032.494991
595.089164,114,1032.54418
591.935987,111,1032.591745
512.424448,102,1032.636889
472.559948,87,1032.673723
459.195764,89,1032.711993
558.782309,108,1032.759032
749.001453,144,1032.82603
449.399053,88,1032.863982
504.423807,100,1032.909953
696.772675,127,1032.96436
541.760989,103,1033.481381
793.867521,147,1033.549302
607.066004,122,1033.604486
443.482111,95,1033.647883
516.632427,104,1033.695099
455.751781,88,1033.733401
705.635746,129,1033.78947
427.951093,80,1033.824533
582.342327,116,1033.874259
500.074841,94,1033.915041
522.315573,96,1033.957245
421.163986,87,1033.996069
818.515811,170,1034.076344
596.606245,119,1034.13047
422.238682,79,1034.165572
450.985276,87,1034.204908
575.698213,105,1034.251033
418.040088,76,1034.284479
552.196652,103,1034.331812
464.013133,85,1034.830685
651.043362,120,1034.885479
592.071948,117,1034.943446
507.218901,102,1034.989238
506.903022,93,1035.033419
588.186437,110,1035.082652
459.033089,96,1035.125222
522.331936,100,1035.168691
564.769967,110,1035.215573
507.091699,95,1035.256184
703.940272,129,1035.310286
621.373201,117,1035.360623
610.558069,124,1035.415492
511.824854,101,1035.459681
555.614867,103,1035.505003
425.623946,79,1035.539184
552.554629,101,1035.583498
511.531333,98,1035.625844
528.379027,98,1035.668822
519.711699,96,1035.711022
621.749579,121,1036.295004
569.741809,106,1036.341848
601.172036,109,1036.389305
502.60948,92,1036.428206
551.731168,109,1036.478556
562.879854,108,1036.527665
602.682737,117,1036.578536
531.628715,108,1036.626652
572.725946,110,1036.674415
536.850568,98,1036.717022
493.705693,95,1036.75668
645.286632,120,1036.808535
466.670976,87,1036.847779
578.712681,107,1036.89603
470.343959,86,1036.934017
534.065022,107,1036.980815
370.261101,68,1037.012292
613.882142,113,1037.06223
593.752967,116,1037.11347
474.251242,87,1037.150901
630.048084,116,1037.667134
381.437614,84,1037.705083
668.247274,131,1037.765404
469.862153,86,1037.803089
504.100879,101,1037.849633
486.517878,91,1037.892325
531.605159,98,1037.935052
616.437113,122,1037.99314
517.03882,98,1038.03624
651.708767,123,1038.091797
622.353228,117,1038.142041
454.308132,85,1038.183666
787.684368,143,1038.245411
557.521824,102,1038.290257
503.943371,92,1038.330957
550.077099,100,1038.375812
644.290362,120,1038.43105
552.096792,103,1038.477216
542.227491,100,1038.521703
496.553542,99,1039.027823
571.325874,104,1039.074233
400.857493,77,1039.10882
638.653885,118,1039.160791
766.599451,139,1039.222123
473.930843,91,1039.264795
544.021167,102,1039.310419
444.984364,83,1039.345911
742.469434,138,1039.405622
501.018582,97,1039.447525
527.763508,99,1039.490396
474.533577,88,1039.52809
480.147021,88,1039.566715
644.076933,119,1039.620019
463.741683,101,1039.663615
525.461933,105,1039.709405
651.427037,119,1039.760156
551.846631,108,1039.807636
328.177105,70,1039.838548
758.184349,136,1039.898272
576.263391,114,1040.511182
555.087833,110,1040.559775
548.318085,101,1040.606394
469.612552,90,1040.644579
616.541459,112,1040.694271
511.130677,105,1040.743419
579.183846,110,1040.796133
522.338037,105,1040.84329
362.045247,73,1040.875439
448.339542,85,1040.912579
595.818108,113,1040.964549
425.208933,79,1040.998434
845.689538,155,1041.066833
574.498465,107,1041.114503
489.134557,90,1041.154774
556.388561,103,1041.200937
576.510986,106,1041.247994
698.654978,126,1041.302456
495.156646,91,1041.342748
656.947975,124,1041.914023
432.690783,80,1041.95111
565.074573,112,1042.007343
522.900167,96,1042.049614
517.117333,96,1042.093378
636.786478,125,1042.165267
443.682197,89,1042.203726
550.336257,103,1042.250351
543.064358,100,1042.293632
679.068305,125,1042.347604
675.478572,126,1042.403506
498.457684,95,1042.444618
526.009316,96,1042.485409
600.9314,111,1042.533826
325.511575,64,1042.561463
380.890408,85,1042.600991
554.716225,103,1042.646922
500.78783,92,1042.687128
666.038635,127,1042.743801
610.005628,115,1042.795227
534.941655,99,1043.293896
724.788195,135,1043.355602
425.455869,80,1043.389909
529.045526,98,1043.432717
533.993425,107,1043.479558
500.648742,92,1043.519485
847.092574,177,1043.602791
708.765133,135,1043.664288
1129.469698,223,1043.766248
511.54271,97,1043.807085
507.987477,96,1043.848423
616.279019,112,1043.897619
605.549373,112,1043.947037
371.70854,71,1043.977828
416.206215,77,1044.011361
696.529578,135,1044.072001
616.889288,112,1044.120706
722.536968,133,1044.180561
462.6207,93,1044.764467
663.986887,123,1044.820487
946.029433,173,1044.916226
481.505082,91,1044.962788
611.149083,115,1045.013982
486.500074,91,1045.054614
489.653461,91,1045.095669
867.625944,157,1045.16459
481.686809,98,1045.208798
430.341427,87,1045.247995
663.673835,120,1045.300633
575.188053,106,1045.345568
571.378462,106,1045.392782
499.189054,94,1045.43375
630.914355,119,1045.485922
504.931768,95,1045.528101
918.051143,167,1045.604231
561.535844,106,1045.651221
535.481974,103,1046.345461
505.216154,93,1046.386558
437.722613,83,1046.429436
587.862914,112,1046.479411
883.211817,167,1046.556899
744.369607,136,1046.617317
315.028967,61,1046.645652
573.994101,108,1046.694288
524.247641,105,1046.740969
393.38364,74,1046.77342
407.226652,77,1046.80688
816.113235,148,1046.87168
462.586393,85,1046.909062
441.917314,83,1046.947271
514.864295,94,1046.990208
561.558721,103,1047.035213
569.83351,113,1047.086571
374.930389,71,1047.117419
529.369479,97,1047.16026
628.696507,118,1047.211791
889.383931,167,1047.778902
611.62929,111,1047.827229
552.168655,102,1047.872281
541.507633,110,1047.923147
548.205213,100,1047.966778
602.140179,114,1048.016699
582.845839,109,1048.065921
676.51751,132,1048.13795
705.00006,128,1048.203471
1031.663249,188,1048.285243
491.347163,93,1048.326566
434.566158,84,1048.363707
523.423471,98,1048.408132
484.767671,91,1048.449793
466.036409,88,1048.489307
610.976528,113,1048.540202
594.479273,113,1048.591194
528.879259,103,1048.6389
632.531928,114,1049.315091
584.281641,107,1049.367475
790.664112,146,1049.432506
432.727045,88,1049.470818
812.977408,149,1049.537209
592.886212,107,1049.583948
711.448784,136,1049.644714
521.27433,98,1049.68776
624.384967,130,1049.744773
494.214668,91,1049.784069
568.604986,104,1049.830316
740.835763,134,1049.887913
360.530313,81,1049.929621
562.953252,104,1049.975352
519.648715,95,1050.018286
562.247911,105,1050.064863
604.211833,112,1050.11345
587.158361,108,1050.163395
583.244164,107,1050.209825
687.336399,131,1050.742025
640.599447,121,1050.795872
503.801904,92,1050.838667
621.911864,115,1050.889693
621.269564,115,1050.943434
454.490314,101,1050.987534
641.83,117,1051.039002
539.613695,101,1051.083032
536.292914,106,1051.1312
621.611635,120,1051.18434
707.966462,133,1051.243449
700.75878,130,1051.303301
484.490533,89,1051.342091
492.821365,94,1051.383552
470.640323,86,1051.422427
624.011506,120,1051.476871
544.42078,103,1051.520831
949.818996,168,1051.595524
518.652607,104,1052.308491
578.819362,111,1052.371234
847.190405,159,1052.441958
603.33249,112,1052.491028
619.414016,113,1052.540408
736.471196,150,1052.60844
380.078999,79,1052.644327
523.788981,98,1052.686677
565.315884,105,1052.731983
651.977428,119,1052.784645
541.345868,100,1052.828221
515.868423,94,1052.87005
696.500567,133,1052.929893
599.666221,129,1052.988053
582.020512,112,1053.037272
836.381296,152,1053.104288
670.329401,122,1053.157955
692.408902,127,1053.721651
768.056106,141,1053.787229
571.433746,114,1053.84198
437.98016,81,1053.894632
581.467469,122,1053.949129
610.608748,111,1053.998673
774.717669,143,1054.061632
611.287257,120,1054.11319
419.83325,82,1054.148447
493.514159,91,1054.189191
629.397583,117,1054.260956
658.479897,122,1054.314488
592.155895,111,1054.36686
579.111657,107,1054.415482
480.863608,88,1054.453364
483.913413,90,1054.492626
783.052687,141,1054.555998
680.299419,127,1054.611828
485.253591,95,1055.152299
606.805978,121,1055.20813
498.599922,95,1055.248459
541.839339,100,1055.294434
430.665649,80,1055.331149
587.691511,107,1055.37792
608.716303,116,1055.431151
772.159316,142,1055.49296
596.939708,111,1055.542416
431.596468,81,1055.577856
727.141723,135,1055.63682
620.19583,115,1055.686135
569.410594,103,1055.731387
443.491757,87,1055.769879
661.95564,125,1055.82439
472.771761,89,1055.864574
619.112632,123,1055.919905
557.668308,102,1055.964274
448.896465,82,1055.999033
516.414871,94,1056.041322
867.387674,159,1056.614161
731.970788,133,1056.672378
523.190741,95,1056.7139
500.93399,94,1056.754677
661.894975,120,1056.808323
607.812285,122,1056.862839
753.603076,138,1056.924856
590.730171,108,1056.971267
454.466158,84,1057.008539
693.362621,130,1057.068472
531.340001,104,1057.114104
559.549243,104,1057.161249
569.246173,104,1057.207556
584.860784,110,1057.25723
544.037803,102,1057.303556
518.414648,102,1057.348558
727.753887,131,1057.40826
375.874865,70,1057.437915
602.694262,111,1057.965669
469.343509,87,1058.00429
700.651879,131,1058.065234
425.536745,79,1058.100401
700.072639,132,1058.160542
369.860633,71,1058.191123
465.659455,92,1058.233745
422.470918,78,1058.266821
676.543306,124,1058.322435
392.9319,79,1058.356794
691.178473,124,1058.411868
661.465618,131,1058.473773
560.625438,104,1058.520201
713.040141,139,1058.580434
547.519901,104,1058.628067
564.13795,118,1058.680046
646.50952,118,1058.731647
773.138731,148,1058.795913
409.34959,76,1058.828874
574.881279,106,1059.494683
437.109764,90,1059.537694
605.609733,112,1059.586277
509.716061,95,1059.628125
455.913079,84,1059.664984
414.141713,75,1059.697297
425.344161,92,1059.73899
521.143736,95,1059.781233
545.695314,113,1059.829103
471.788128,94,1059.869481
381.91834,72,1059.901016
466.930251,86,1059.940799
411.201298,77,1059.975645
544.658783,100,1060.022453
670.673057,127,1060.079704
512.479201,99,1060.126115
710.706379,132,1060.185385
498.317776,92,1060.225639
341.716348,64,1060.254113
425.051832,78,1060.287533
520.492828,99,1060.331456
495.51144,91,1060.370117
606.895236,111,1060.874782
532.674598,100,1060.918644
437.495624,90,1060.959601
524.104225,97,1061.002203
701.183951,129,1061.060338
509.244155,96,1061.102502
529.661455,97,1061.14561
620.014917,115,1061.198236
572.204541,109,1061.246216
467.042497,87,1061.287023
605.760391,112,1061.337329
692.505499,138,1061.398337
630.739038,118,1061.453358
648.874366,122,1061.508248
513.157226,93,1061.549241
772.948021,143,1061.612792
748.738901,138,1061.676374
649.070073,121,1061.733327
893.314791,165,1062.284969
594.907075,110,1062.33604
750.741888,135,1062.396564
422.027315,78,1062.433112
507.087661,94,1062.475111
435.426103,80,1062.513617
534.854209,99,1062.558668
578.306461,107,1062.607248
562.516324,104,1062.653988
701.819874,128,1062.711443
461.997665,86,1062.748863
556.621408,102,1062.793101
547.82493,104,1062.843497
369.529943,77,1062.879365
871.442762,173,1062.956425
515.571008,95,1062.998221
627.061465,116,1063.049293
808.838063,146,1063.114583
759.264977,141,1063.674231
464.056886,89,1063.713755
519.224711,100,1063.75637
799.771896,146,1063.821583
553.994857,103,1063.867681
406.724817,86,1063.90778
575.721513,116,1063.959812
558.34441,103,1064.005633
526.981031,96,1064.048515
540.149709,105,1064.096944
625.531069,117,1064.149183
822.453825,151,1064.215364
622.259917,113,1064.26358
540.268452,103,1064.308736
442.518198,82,1064.344917
617.4646,114,1064.39516
395.607114,82,1064.433159
646.049056,118,1064.486171
455.668878,100,1064.529668
538.967597,111,1065.069375
580.966974,109,1065.118744
440.158285,81,1065.154784
599.302546,111,1065.20515
519.207679,96,1065.248333
683.634813,128,1065.305747
660.898894,119,1065.360282
614.111035,113,1065.411273
653.745585,119,1065.465062
750.981554,141,1065.529493
