#{"t_start": 1760901452.839272, "env_id": "HalfCheetah-v5"}
r,l,t
1663.477655,1000,839.687222
1703.905937,1000,840.481715
1659.705094,1000,841.257133
1712.829522,1000,845.584295
1624.485448,1000,846.342266
1691.633623,1000,850.406583
1665.619793,1000,851.167351
1654.374154,1000,855.041708
1719.382788,1000,855.841835
1676.847828,1000,859.927331
1677.501443,1000,860.709481
1666.353884,1000,864.28801
1638.788833,1000,865.014407
1687.683418,1000,869.18076
1655.467341,1000,869.985528
1657.050572,1000,873.477209
1653.119599,1000,874.25141
1631.47899,1000,877.806937
1616.0923,1000,878.586849
1667.052835,1000,882.434873
1602.429388,1000,883.215522
1691.063007,1000,886.744572
1700.985553,1000,887.526665
1722.917481,1000,891.140882
1718.498207,1000,891.936544
1662.086137,1000,895.517297
1704.637241,1000,896.327495
1644.568601,1000,900.352681
1676.323597,1000,901.093043
1686.957337,1000,904.633344
1649.001705,1000,905.39937
1638.570928,1000,908.924476
1651.557205,1000,909.680657
1669.99578,1000,913.269554
1678.325184,1000,914.064741
1585.415799,1000,917.98955
1700.018444,1000,918.749019
